0.06258490566037737, -0.030018867924528306, 4930369.773006926
x  y   Ex  Ey
-1.682389937106917865e-02    -2.352830188679246037e-02    -2.344363218620729458e+04    -1.672166345232413383e+06
-1.547798742138364880e-02    -2.352830188679246037e-02    -1.728205403180637586e+04    -1.672529918396899477e+06
-1.413207547169810507e-02    -2.352830188679246037e-02    -1.500758903824798290e+04    -1.677921694450468058e+06
-1.278616352201257522e-02    -2.352830188679246037e-02    -8.554940013281348001e+03    -1.683485554866035236e+06
-1.144025157232704537e-02    -2.352830188679246037e-02    -8.554940013281348001e+03    -1.683485554866035236e+06
-1.009433962264150164e-02    -2.352830188679246037e-02    -3.838668681918788934e+03    -1.688691060977525078e+06
-8.748427672955971790e-03    -2.352830188679246037e-02    -7.615675738009409770e+02    -1.693456442437720718e+06
-7.402515723270441939e-03    -2.352830188679246037e-02    -7.615675738009409770e+02    -1.693456442437720718e+06
-6.056603773584898209e-03    -2.352830188679246037e-02    8.300117174241228213e+02    -1.697577576906205388e+06
-4.710691823899368358e-03    -2.352830188679246037e-02    1.219550356689317141e+03    -1.700751378287497209e+06
-3.364779874213838506e-03    -2.352830188679246037e-02    1.219550356689317141e+03    -1.700751378287497209e+06
-2.018867924528294777e-03    -2.352830188679246037e-02    7.674117257094158049e+02    -1.702750694676783634e+06
-6.729559748427649257e-04    -2.352830188679246037e-02    -1.623290118413533776e+02    -1.703332942756409757e+06
6.729559748427788035e-04    -2.352830188679246037e-02    -1.623290118413533776e+02    -1.703332942756409757e+06
2.018867924528308655e-03    -2.352830188679246037e-02    -9.768887312245311705e+02    -1.702373147023754427e+06
3.364779874213838506e-03    -2.352830188679246037e-02    -9.768887312245311705e+02    -1.702373147023754427e+06
4.710691823899382236e-03    -2.352830188679246037e-02    -1.011762365567409347e+03    -1.700479740979179740e+06
