x  y   Ex  Ey
1.816981132075472238e-02    -3.164150943396226712e-02    -1.972053518085584756e+03    -1.708271842160007916e+06
1.951572327044025223e-02    -3.164150943396226712e-02    -1.759713649700870519e+03    -1.707226205763516715e+06
2.086163522012578209e-02    -3.164150943396226712e-02    -6.209463978282033167e+02    -1.706990948816796765e+06
2.220754716981131194e-02    -3.164150943396226712e-02    -2.008379949189448155e+02    -1.705754361037477152e+06
2.355345911949686954e-02    -3.164150943396226712e-02    9.495708243875487824e+02    -1.702407669519231422e+06
2.489937106918239940e-02    -3.164150943396226712e-02    9.495708243875487824e+02    -1.702407669519231422e+06
2.624528301886792925e-02    -3.164150943396226712e-02    4.557450521974617914e+03    -1.700791669557722285e+06
2.759119496855345910e-02    -3.164150943396226712e-02    4.140270550530461151e+03    -1.696226402619978646e+06
2.893710691823898895e-02    -3.164150943396226712e-02    1.053523956482000358e+04    -1.690280957561730174e+06
3.028301886792454656e-02    -3.164150943396226712e-02    1.053523956482000358e+04    -1.690280957561730174e+06
3.162893081761007641e-02    -3.164150943396226712e-02    2.298414149193911362e+04    -1.678862243285433622e+06
-3.162893081761006253e-02    -3.001886792452830577e-02    -2.708346443779133551e+04    -1.695772540219702991e+06
-3.028301886792451880e-02    -3.001886792452830577e-02    -1.730539805905328467e+04    -1.695676572655689204e+06
-2.893710691823898895e-02    -3.001886792452830577e-02    -1.012869964051250827e+04    -1.699099890922769206e+06
-2.759119496855345910e-02    -3.001886792452830577e-02    -1.012869964051250827e+04    -1.699099890922769206e+06
-2.624528301886791537e-02    -3.001886792452830577e-02    -5.218950327302946789e+03    -1.701128102428421145e+06
-2.489937106918238552e-02    -3.001886792452830577e-02    -3.442333933507603888e+03    -1.704434351500556571e+06
-2.355345911949685567e-02    -3.001886792452830577e-02    -3.442333933507603888e+03    -1.704434351500556571e+06
-2.220754716981131194e-02    -3.001886792452830577e-02    -7.955809777122520927e+02    -1.705910389489353402e+06
-2.086163522012578209e-02    -3.001886792452830577e-02    1.885882245162387392e+02    -1.707703830998999998e+06
-1.951572327044025223e-02    -3.001886792452830577e-02    1.012128152709634037e+03    -1.708334422592782183e+06
-1.816981132075470851e-02    -3.001886792452830577e-02    8.325796608134015742e+02    -1.709205864301343216e+06
-1.682389937106917865e-02    -3.001886792452830577e-02    1.296142212228177868e+03    -1.709718168163334718e+06
-1.547798742138364880e-02    -3.001886792452830577e-02    1.945576256689119646e+03    -1.710484816573100863e+06
-1.413207547169810507e-02    -3.001886792452830577e-02    2.363153500776377314e+03    -1.710725732156710932e+06
-1.278616352201257522e-02    -3.001886792452830577e-02    2.175507669329258988e+03    -1.711605413256770233e+06
-1.144025157232704537e-02    -3.001886792452830577e-02    2.359567937884902221e+03    -1.712106292578995461e+06
-1.009433962264150164e-02    -3.001886792452830577e-02    2.053769420361133598e+03    -1.712450771164766746e+06
